decision_ts,decision_date,model_hash,feature_hash,universe,hmm_state,hmm_prob_bull,regime_label,decision_id,snapshot_path,n_tickers
2026-05-26T19:39:56+00:00,2026-05-26,6ea63f6d2ea648a4,0d23713aaecdd2be,86a346004e3c8e2b,0,1.0,bull,c2a280910b816207,/Users/manuelruckerabella/Workspace/UNI/Q6/BDA/BDA-P1/DataAnalysisPipeline2/trading_agent/agent_logs/decisions/c2a280910b816207.parquet,20
2026-05-26T19:40:13+00:00,2026-05-26,6ea63f6d2ea648a4,fdd056aa6a77c228,86a346004e3c8e2b,1,0.0,bear,84431d858308020e,/Users/manuelruckerabella/Workspace/UNI/Q6/BDA/BDA-P1/DataAnalysisPipeline2/trading_agent/agent_logs/decisions/84431d858308020e.parquet,20
2026-05-26T20:08:57+00:00,2026-05-26,6ea63f6d2ea648a4,1a21e47313632433,f2ad72ddd535bf64,0,0.772410592056939,bull,8f5af3de7cad6e95,/Users/manuelruckerabella/Workspace/UNI/Q6/BDA/BDA-P1/DataAnalysisPipeline2/trading_agent/agent_logs/decisions/8f5af3de7cad6e95.parquet,20
2026-05-26T20:10:46+00:00,2026-05-26,6ea63f6d2ea648a4,3e735c33b4471617,f2ad72ddd535bf64,0,0.772410592056939,bull,a4a92e1de5dfbd27,/Users/manuelruckerabella/Workspace/UNI/Q6/BDA/BDA-P1/DataAnalysisPipeline2/trading_agent/agent_logs/decisions/a4a92e1de5dfbd27.parquet,20
2026-05-28T07:28:26+00:00,2026-05-27,2d5c8ff0ef4d6f34,9abf6433ae6cd891,86a346004e3c8e2b,0,0.8105549316723877,bull,d44a6dcb2eb8b8d0,/Users/manuelruckerabella/Workspace/UNI/Q6/BDA/BDA-P1/DataAnalysisPipeline2/trading_agent/agent_logs/decisions/d44a6dcb2eb8b8d0.parquet,20
2026-05-28T09:52:50+00:00,2026-05-27,2d5c8ff0ef4d6f34,9abf6433ae6cd891,86a346004e3c8e2b,0,0.8105549316723877,bull,d44a6dcb2eb8b8d0,/Users/manuelruckerabella/Workspace/UNI/Q6/BDA/BDA-P1/DataAnalysisPipeline2/trading_agent/agent_logs/decisions/d44a6dcb2eb8b8d0.parquet,20
2026-05-28T16:45:43+00:00,2026-05-28,ca8845bbd3f8534d,7a8b2e870545c767,86a346004e3c8e2b,0,0.8480936034323238,bull,b2e54e53b7115b1d,/Users/manuelruckerabella/Workspace/UNI/Q6/BDA/BDA-P1/DataAnalysisPipeline2/trading_agent/agent_logs/decisions/b2e54e53b7115b1d.parquet,20
2026-05-28T20:37:39+00:00,2026-05-28,ca8845bbd3f8534d,a24ac7e8f243041c,853762c14e4f9fca,0,0.8442577798761359,bull,3eaea8c9601d0446,/Users/manuelruckerabella/Workspace/UNI/Q6/BDA/BDA-P1/DataAnalysisPipeline2/trading_agent/agent_logs/decisions/3eaea8c9601d0446.parquet,1903
