decision_id,period_start,period_end,realised_return_pct,benchmark_return_pct,gross_exposure_pct,hmm_state,pnl_regime_pct,pnl_ml_pct,pnl_kalman_pct,pnl_residual_pct
d44a6dcb2eb8b8d0,2026-05-26,2026-05-27,-0.6066425377350106,0.016487914469089805,100.0,0,0.0,-0.5016656123972738,0.016696810747726956,-0.12167373608546377
b2e54e53b7115b1d,2026-05-27,2026-05-28,0.405410529823235,0.5322919935381146,100.0,0,0.0,0.2014006222244403,0.5588153177718783,-0.35480541017308365
